ETBL_ID;TERR_GENRE;TERR_ZONE_ID;TERR_ZONE_NOM_FR;TERR_ZONE_NOM_EN;TERR_ZONE_GENRE_ID;TERR_ZONE_GENRE_FR;TERR_ZONE_GENRE_EN
500014852;principal;3406;Québec;Quebec;75;Province;Province
500014853;principal;20848;Scott;Scott;91;Ville;City
500014853;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014853;principal;3406;Québec;Quebec;75;Province;Province
500014856;principal;20848;Scott;Scott;91;Ville;City
500014856;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014856;principal;3406;Québec;Quebec;75;Province;Province
500014858;principal;21854;Saint-Damien;Saint-Damien;91;Ville;City
500014858;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014858;principal;3406;Québec;Quebec;75;Province;Province
500014862;principal;20848;Scott;Scott;91;Ville;City
500014862;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014862;principal;3406;Québec;Quebec;75;Province;Province
500014864;principal;20848;Scott;Scott;91;Ville;City
500014864;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014864;principal;3406;Québec;Quebec;75;Province;Province
500014866;principal;288838182;Île Havre aux Maisons;Île Havre aux Maisons;432971;Quartier / secteur;District / Area
500014866;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014866;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014866;principal;3406;Québec;Quebec;75;Province;Province
500014867;principal;21478;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
500014867;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014867;principal;3430;Laurentides;Laurentides;81;Région;Area
500014867;principal;3406;Québec;Quebec;75;Province;Province
500014868;principal;23480;La Pêche;La Pêche;91;Ville;City
500014868;principal;3434;Outaouais;Outaouais;81;Région;Area
500014868;principal;3406;Québec;Quebec;75;Province;Province
500014870;principal;20848;Scott;Scott;91;Ville;City
500014870;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014870;principal;3406;Québec;Quebec;75;Province;Province
500014871;principal;292119702;Hochelaga-Maisonneuve;Hochelaga-Maisonneuve;432971;Quartier / secteur;District / Area
500014871;principal;21950;Montréal;Montréal;91;Ville;City
500014871;principal;3432;Montréal;Montréal;81;Région;Area
500014871;principal;3406;Québec;Quebec;75;Province;Province
500014873;principal;21196;Saint-Zénon;Saint-Zénon;91;Ville;City
500014873;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014873;principal;3406;Québec;Quebec;75;Province;Province
500014874;principal;127377953;Centre-ville - quartier Saint-Roch;Downtown - Saint-Roch district;432971;Quartier / secteur;District / Area
500014874;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
500014874;principal;22218;Québec;Québec City;91;Ville;City
500014874;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
500014874;principal;3416;Québec;Québec City and Area;81;Région;Area
500014874;principal;3406;Québec;Quebec;75;Province;Province
500014875;principal;21880;Saint-Donat;Saint-Donat;91;Ville;City
500014875;principal;380359946;La Mitis;La Mitis;87;Sous-région;Sub-area
500014875;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014875;principal;3406;Québec;Quebec;75;Province;Province
500014876;principal;20334;Stoneham-et-Tewkesbury;Stoneham-et-Tewkesbury;91;Ville;City
500014876;principal;528959;La Jacques-Cartier;Jacques-Cartier;87;Sous-région;Sub-area
500014876;principal;3416;Québec;Québec City and Area;81;Région;Area
500014876;principal;3406;Québec;Quebec;75;Province;Province
500014877;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
500014877;principal;21950;Montréal;Montréal;91;Ville;City
500014877;principal;3432;Montréal;Montréal;81;Région;Area
500014877;principal;3406;Québec;Quebec;75;Province;Province
500014878;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
500014878;principal;21950;Montréal;Montréal;91;Ville;City
500014878;principal;3432;Montréal;Montréal;81;Région;Area
500014878;principal;3406;Québec;Quebec;75;Province;Province
500014879;principal;22948;Chandler;Chandler;91;Ville;City
500014879;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014879;principal;3406;Québec;Quebec;75;Province;Province
500014880;principal;22948;Chandler;Chandler;91;Ville;City
500014880;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014880;principal;3406;Québec;Quebec;75;Province;Province
500014882;principal;20886;Saint-Léonard-de-Portneuf;Saint-Léonard-de-Portneuf;91;Ville;City
500014882;principal;433431;Portneuf;Portneuf;87;Sous-région;Sub-area
500014882;principal;3416;Québec;Québec City and Area;81;Région;Area
500014882;principal;3406;Québec;Quebec;75;Province;Province
500014883;principal;5276471;L'Islet;L'Islet;91;Ville;City
500014883;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014883;principal;3406;Québec;Quebec;75;Province;Province
500014884;principal;20558;Saint-Étienne-de-Bolton;Saint-Étienne-de-Bolton;91;Ville;City
500014884;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014884;principal;3406;Québec;Quebec;75;Province;Province
500014885;principal;21950;Montréal;Montréal;91;Ville;City
500014885;principal;3432;Montréal;Montréal;81;Région;Area
500014885;principal;3406;Québec;Quebec;75;Province;Province
500014886;principal;21808;Saint-Claude;Saint-Claude;91;Ville;City
500014886;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014886;principal;3406;Québec;Quebec;75;Province;Province
500014887;principal;20338;Stratford;Stratford;91;Ville;City
500014887;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014887;principal;3406;Québec;Quebec;75;Province;Province
500014888;principal;134616577;Station Tremblant;Tremblant Resort;432971;Quartier / secteur;District / Area
500014888;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014888;principal;3430;Laurentides;Laurentides;81;Région;Area
500014888;principal;3406;Québec;Quebec;75;Province;Province
500014889;principal;20350;Tadoussac;Tadoussac;91;Ville;City
500014889;principal;380370789;Tadoussac;Tadoussac;87;Sous-région;Sub-area
500014889;principal;3440;Manicouagan;Manicouagan;81;Région;Area
500014889;principal;3406;Québec;Quebec;75;Province;Province
500014890;principal;21408;Saint-Jean-de-l'Île-d'Orléans;Saint-Jean-de-l'Île-d'Orléans;91;Ville;City
500014890;principal;433412;Île d'Orléans;Île d'Orléans;87;Sous-région;Sub-area
500014890;principal;3416;Québec;Québec City and Area;81;Région;Area
500014890;principal;3406;Québec;Quebec;75;Province;Province
500014891;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
500014891;principal;21950;Montréal;Montréal;91;Ville;City
500014891;principal;3432;Montréal;Montréal;81;Région;Area
500014891;principal;3406;Québec;Quebec;75;Province;Province
500014892;principal;21880;Saint-Donat;Saint-Donat;91;Ville;City
500014892;principal;380359946;La Mitis;La Mitis;87;Sous-région;Sub-area
500014892;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014892;principal;3406;Québec;Quebec;75;Province;Province
500014893;principal;20764;Sainte-Monique;Sainte-Monique;91;Ville;City
500014893;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
500014893;principal;3406;Québec;Quebec;75;Province;Province
500014894;principal;22948;Chandler;Chandler;91;Ville;City
500014894;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014894;principal;3406;Québec;Quebec;75;Province;Province
500014895;principal;20916;Saint-Mathieu-du-Parc;Saint-Mathieu-du-Parc;91;Ville;City
500014895;principal;3422;Mauricie;Mauricie;81;Région;Area
500014895;principal;3406;Québec;Quebec;75;Province;Province
500014896;principal;21880;Saint-Donat;Saint-Donat;91;Ville;City
500014896;principal;380359946;La Mitis;La Mitis;87;Sous-région;Sub-area
500014896;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014896;principal;3406;Québec;Quebec;75;Province;Province
500014898;principal;21078;Saint-Roch-des-Aulnaies;Saint-Roch-des-Aulnaies;91;Ville;City
500014898;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014898;principal;3406;Québec;Quebec;75;Province;Province
500014899;principal;21106;Saint-Siméon;Saint-Siméon;91;Ville;City
500014899;principal;3414;Charlevoix;Charlevoix;81;Région;Area
500014899;principal;3406;Québec;Quebec;75;Province;Province
500014900;principal;22742;Baie-Saint-Paul;Baie-Saint-Paul;91;Ville;City
500014900;principal;3414;Charlevoix;Charlevoix;81;Région;Area
500014900;principal;3406;Québec;Quebec;75;Province;Province
500014901;principal;22644;Matagami;Matagami;91;Ville;City
500014901;principal;5718188;Baie-James;Baie-James;81;Région;Area
500014901;principal;3406;Québec;Quebec;75;Province;Province
500014902;principal;127377953;Centre-ville - quartier Saint-Roch;Downtown - Saint-Roch district;432971;Quartier / secteur;District / Area
500014902;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
500014902;principal;22218;Québec;Québec City;91;Ville;City
500014902;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
500014902;principal;3416;Québec;Québec City and Area;81;Région;Area
500014902;principal;3406;Québec;Quebec;75;Province;Province
500014903;principal;22280;Labelle;Labelle;91;Ville;City
500014903;principal;3430;Laurentides;Laurentides;81;Région;Area
500014903;principal;3406;Québec;Quebec;75;Province;Province
500014904;principal;22970;Chertsey;Chertsey;91;Ville;City
500014904;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014904;principal;3406;Québec;Quebec;75;Province;Province
500014905;principal;292120617;Centre-ville - Quartier des spectacles;Downtown - Quartier des spectacles;432971;Quartier / secteur;District / Area
500014905;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
500014905;principal;21950;Montréal;Montréal;91;Ville;City
500014905;principal;3432;Montréal;Montréal;81;Région;Area
500014905;principal;3406;Québec;Quebec;75;Province;Province
500014906;principal;22616;Mansfield-et-Pontefract;Mansfield-et-Pontefract;91;Ville;City
500014906;principal;3434;Outaouais;Outaouais;81;Région;Area
500014906;principal;3406;Québec;Quebec;75;Province;Province
500014909;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
500014909;principal;21950;Montréal;Montréal;91;Ville;City
500014909;principal;3432;Montréal;Montréal;81;Région;Area
500014909;principal;3406;Québec;Quebec;75;Province;Province
500014910;principal;22076;Nouvelle;Nouvelle;91;Ville;City
500014910;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014910;principal;3406;Québec;Quebec;75;Province;Province
500014911;principal;22644;Matagami;Matagami;91;Ville;City
500014911;principal;5718188;Baie-James;Baie-James;81;Région;Area
500014911;principal;3406;Québec;Quebec;75;Province;Province
500014912;principal;20848;Scott;Scott;91;Ville;City
500014912;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014912;principal;3406;Québec;Quebec;75;Province;Province
500014913;principal;21376;Saint-Hyacinthe;Saint-Hyacinthe;91;Ville;City
500014913;principal;3426;Montérégie;Montérégie;81;Région;Area
500014913;principal;3406;Québec;Quebec;75;Province;Province
500014915;principal;288838176;Île du Cap aux Meules;Île du Cap aux Meules;432971;Quartier / secteur;District / Area
500014915;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014915;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014915;principal;3406;Québec;Quebec;75;Province;Province
500014916;principal;21932;Village - Mont-Tremblant;Village - Mont-Tremblant;432971;Quartier / secteur;District / Area
500014916;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014916;principal;3430;Laurentides;Laurentides;81;Région;Area
500014916;principal;3406;Québec;Quebec;75;Province;Province
500014917;principal;20540;Saint-Éloi;Saint-Éloi;91;Ville;City
500014917;principal;380359949;Les Basques;Les Basques;87;Sous-région;Sub-area
500014917;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014917;principal;3406;Québec;Quebec;75;Province;Province
500014918;principal;288838131;Île du Havre Aubert;Île du Havre Aubert;432971;Quartier / secteur;District / Area
500014918;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014918;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014918;principal;3406;Québec;Quebec;75;Province;Province
500014919;principal;21290;Saint-Félix-de-Valois;Saint-Félix-de-Valois;91;Ville;City
500014919;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014919;principal;3406;Québec;Quebec;75;Province;Province
500014920;principal;21982;Neuville;Neuville;91;Ville;City
500014920;principal;433431;Portneuf;Portneuf;87;Sous-région;Sub-area
500014920;principal;3416;Québec;Québec City and Area;81;Région;Area
500014920;principal;3406;Québec;Quebec;75;Province;Province
500014921;principal;20792;Sainte-Rose-du-Nord;Sainte-Rose-du-Nord;91;Ville;City
500014921;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
500014921;principal;3406;Québec;Quebec;75;Province;Province
500014922;principal;23146;Esprit-Saint;Esprit-Saint;91;Ville;City
500014922;principal;380359952;Rimouski-Neigette;Rimouski-Neigette;87;Sous-région;Sub-area
500014922;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014922;principal;3406;Québec;Quebec;75;Province;Province
500014923;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
500014923;principal;21950;Montréal;Montréal;91;Ville;City
500014923;principal;3432;Montréal;Montréal;81;Région;Area
500014923;principal;3406;Québec;Quebec;75;Province;Province
500014924;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
500014924;principal;21950;Montréal;Montréal;91;Ville;City
500014924;principal;3432;Montréal;Montréal;81;Région;Area
500014924;principal;3406;Québec;Quebec;75;Province;Province
500014925;principal;283707327;Secteur Rimouski;Sector of Rimouski;432971;Quartier / secteur;District / Area
500014925;principal;22244;Rimouski;Rimouski;91;Ville;City
500014925;principal;380359952;Rimouski-Neigette;Rimouski-Neigette;87;Sous-région;Sub-area
500014925;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014925;principal;3406;Québec;Quebec;75;Province;Province
500014927;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
500014927;principal;21950;Montréal;Montréal;91;Ville;City
500014927;principal;3432;Montréal;Montréal;81;Région;Area
500014927;principal;3406;Québec;Quebec;75;Province;Province
500014928;principal;20350;Tadoussac;Tadoussac;91;Ville;City
500014928;principal;380370789;Tadoussac;Tadoussac;87;Sous-région;Sub-area
500014928;principal;3440;Manicouagan;Manicouagan;81;Région;Area
500014928;principal;3406;Québec;Quebec;75;Province;Province
500014929;principal;22076;Nouvelle;Nouvelle;91;Ville;City
500014929;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014929;principal;3406;Québec;Quebec;75;Province;Province
500014930;principal;20338;Stratford;Stratford;91;Ville;City
500014930;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
