ETBL_ID;ETBL_NOM_FR;ETBL_NOM_EN;ETBL_DESC_FR;ETBL_DESC_EN;ETBL_RESERVABLE
367881655;CHALET DE LA PRESQU'ÎLE;CHALET DE LA PRESQU'ÎLE;Idéal pour des vacances en famille, ce luxueux chalet saura combler vos attentes, et ce, quelle que soit la saison. Le terrain comprend une grande presqu¿île boisée. Le secteur est exceptionnel pour les amateurs de pêche et de sport nautique, ainsi que pour les adeptes de VTT et de motoneige.;This luxury cottage is perfect for family getaways and is sure to please all year long. The property features a large, wooded peninsula and the area is heaven for those who enjoy water sports, fishing, off-roading and snowmobiling.;0
367881663;CENTRE DE HAST JYOTISH BIRLA;CENTRE DE HAST JYOTISH BIRLA;Reconnu pour sa tranquillité et son caractère privé, le centre de mieux-être offre une vue imprenable du lac et des montagnes environnantes depuis ses hébergements. Évadez-vous du rythme trépidant de la vie moderne et profitez d¿un des forfaits santé uniques.;Known for its tranquillity and privacy, this wellness centre offers breathtaking views of the lake and surrounding mountains from lakefront lodgings. Come and escape the stresses of modern life and take advantage of one of the unique and revitalizing health packages.;0
368153285;CAMPING BOISÉ DE LA CHAUDIÈRE;CAMPING BOISÉ DE LA CHAUDIÈRE;;;0
368153292;AIYANA;AIYANA;;;0
368153300;LE 171 CHEMIN DES VALLONS;LE 171 CHEMIN DES VALLONS;Louez un chalet quatre saisons en pleine nature avec rampe de mise à l¿eau et marina privée offrant une vue imprenable sur le réservoir du lac Taureau. Profitez des activités et des attraits touristiques à proximité! Réservez dès maintenant votre chalet. Trois chambres (lits grand format). Capacité maximale de six (6) personnes. Entièrement équipé.;This three-bedroom, four-season cottage is surrounded by nature and offers breathtaking views of the lac Taureau reservoir. Take advantage of the boat launch, private marina and variety of activities and tourist attractions nearby! Book now. Rooms have queen beds and the cottage sleeps up to six. Fully equipped.;0
368153308;AU SOLEIL LE VENT;AU SOLEIL LE VENT;;;0
368153316;LE GRAND R - CLUB R;LE GRAND R - CLUB R;Établissement comprenant un restaurant, ainsi qu¿un bistro avec terrasse offrant une vue magnifique sur le lac et les montagnes. Il abrite aussi une piscine intérieure et une salle de conditionnement physique, une salle de conférence et une salle de banquet. On y trouve également deux suites entièrement équipées pour un séjour agréable.;Establishment featuring a restaurant as well as a bistro with terrace and stunning views of the lake and mountains. Amenities include an indoor pool and fitness centre, conference room and banquet room. Two fully equipped suites are available for an even more pleasant stay.;0
368157184;HÔTEL RIVE GAUCHE;HÔTEL RIVE GAUCHE;Hôtel au décor contemporain se trouvant au bord de la rivière Richelieu et à proximité du mont Saint-Hilaire. Facile d¿accès, c¿est l¿endroit idéal pour une escapade. Découvrez le bistro culinaire Le Coureur des Bois, où le chef et son équipe vous feront découvrir la diversité des produits du terroir québécois.;Hotel located on the banks of the Rivière Richelieu, close to Mont Saint-Hilaire. A great place for your next getaway! At the on-site bistro, Le Coureur des Bois, the chef and his team will be glad to introduce you to their brand-new menu featuring local products.  ;0
368266986;SERGE ET MÉLANIE;SERGE ET MÉLANIE;Maison de deux étages avec vue sur la mer. À proximité du parc Forillon et de Gaspé. Comprend : cinq chambres (un lit grand format, deux lits à deux places et deux lits à une place), cuisine, câble, Internet sans fil, électroménagers, literie fournie. Peut accueillir jusqu¿à neuf personnes. Hébergement non-fumeurs. Pas d¿animaux.;This two-story house boasts sea views and is located near Forillon National Park and the town of Gaspé. Includes five bedrooms (with one queen, two double and two single beds), linens, fully equipped kitchen, cable TV, wireless Internet access, washer and dryer. Maximum 9 guests. Nonsmoking. No pets.;0
368549186;AUBERGE SUR LA CÔTE;AUBERGE SUR LA CÔTE;Construite en 1901, cette auberge est située sur un promontoire d¿où on peut admirer les fascinantes falaises de Pointe-au-Pic et l¿immensité tranquille du fleuve Saint-Laurent. Ancienne demeure de villégiature de la famille Binsse, c¿est maintenant l¿auberge la plus chaleureuse et romantique de Charlevoix. Chambres champêtres, intimes et douillettes pour un séjour inoubliable!;Built in 1901 on a promontory overlooking the St. Lawrence, this inn welcomes guests with wonderful views of cliffs and the breathtaking serenity of the mighty river. Once the Binsse family¿s summer retreat, it is now the coziest and most romantic inn in Charlevoix. Intimate, comfortable and rustic¿an unforgettable stay guaranteed.;0
368549194;CHALET PIEDS DES PENTES;CHALET PIEDS DES PENTES;;;0
368549202;LES APPARTEMENTS DU KEZAKO;LES APPARTEMENTS DU KEZAKO;Bel appartement (3 ¿) situé dans le Vieux-Lévis, tout près du traversier vous menant au Vieux-Québec. Comprend : cuisine, chambre avec lit queen, salle de bain, salon et deux sorties, dont une donnant accès à une cour ensoleillée. Équipement et services inclus. ;Nice apartment located in Old Lévis, near the ferry to Old Québec. Includes one bedroom (queen bed), kitchen, bathroom, living room and two exits, one overlooking a sunny courtyard. Equipment and services included.;0
368549218;AU VENT DU LAC;AU VENT DU LAC;Chalet à louer au bord de l¿eau logeant un maximum de six personnes. Sentiers balisés pour les motoneiges. Plusieurs sports d¿hiver. Toutes les commodités sont offertes, sauf le WiFi et le téléphone. Literie partielle et foyer. Possibilité de fumer sur la véranda. Pas d¿animaux. Déneigement inclus. Prix sur demande. Bienvenue!;Waterside cottage for rent. Accommodates up to six guests. Several winter activities available, including snowmobiling on marked trails. Features all amenities, except Wi-Fi and telephone. Partial bedding included. Fireplace. Smoking allowed on the veranda only. Pets are forbidden. Snow removal included. Rates available upon requests. Welcome!;0
368549226;LES CHALETS DU DOMAINE MCGREGOR;LES CHALETS DU DOMAINE MCGREGOR;Chalets situés à Val-des-Monts, à 20 minutes de Gatineau et d¿Ottawa, et à seulement deux heures de Montréal. Idéal pour des vacances en famille ou entre amis dans un site enchanteur. Possibilité de louer une unité ou bien le complexe en entier.;Cottages located in Val-des-Monts, 20 minutes from Ottawa/Gatineau and just two hours from Montréal. Enjoy a holiday with family or friends in a picturesque site. Rent one unit or the entire complex, which can accommodate up to 12 guests.;0
368549248;CHALET DE L'ÎLE;CHALET DE L'ÎLE;;;0
368669397;CAMPING DU CLUB SPORTIF GRANDE-COUDÉE INC.;CAMPING DU CLUB SPORTIF GRANDE-COUDÉE INC.;;;0
368669444;LA BERNACHE - AU CHALET EN BOIS ROND;LA BERNACHE - AU CHALET EN BOIS ROND;Hébergement au bord de l¿eau. Comprend : trois chambres (une avec lit king, deux avec lit queen), salon avec divan-lit, deux salles de bain, dont une dans la chambre principale, quai, pédalo, chaloupe, grand terrain, spa, foyer au bois, Wi-Fi, laveuse, sécheuse, lave-vaisselle. Chiens acceptés ($).;Waterfront cottage with three bedrooms, one with king bed, two with queen bed. Includes sofa bed in the living room, two bathrooms (one in the master bedroom), dock, pedal boat, rowboat, hot tub, fireplace, Wi-Fi, washer, dryer, dishwasher. Dogs allowed ($).;0
368669452;LES ÉCUREUILS - AU CHALET EN BOIS ROND;LES ÉCUREUILS - AU CHALET EN BOIS ROND;Hébergement au bord de l¿eau. Comprend : trois chambres (deux chambres avec lit queen et une chambre avec deux lits simples et deux lits gigognes, boudoir avec divan-lit, plage privée, pédalo, spa privé, table de billard, foyer en pierre, barbecue, laveuse, sécheuse, lave-vaisselle, téléviseur (satellite), lecteur DVD, Wi-Fi, literie, serviettes. Animaux interdits.;Waterfront accommodations. Includes: three bedrooms (two with queen bed and one with two twin beds and two trundle beds), one sofa bed (boudoir), private beach, pedal boat, hot tub, pool table, fireplace, barbecue, washer, dryer, dishwasher, satellite TV, DVD, free Wi-Fi, linens and towels. No pets allowed.;0
368669501;162 CHEMIN CLAUDE-LEFEBVRE;162 CHEMIN CLAUDE-LEFEBVRE;;;0
368669509;CAMPING DU CHÂTEAU;CAMPING DU CHÂTEAU;Ce camping est situé sur le site historique de la Pointe du Château à deux kilomètres du village. L¿endroit vous offre cinq sites aménagés (foyer, table de pique-nique et poubelle) ainsi qu¿un bloc sanitaire avec douches et prises de courant.;Located on the Pointe du Château historic site, 2 km away from the village, this campground features five campsites with services (including a fire pit, picnic table and garbage) and access a sanitary unit with showers and electrical outlets.;0
368900603;AUBERGE LE BÔME;AUBERGE LE BÔME;Auberge québécoise branchée, conviviale et paisible, située au milieu d¿un paysage unique de montagnes sillonnées par la rivière Saint-Maurice. Chambres intimistes et confortables logées dans une demeure ancestrale. La cuisine à aire ouverte, aux arômes italo-français, propose un choix de tables d¿hôte, avec des spécialités de viande de gibier.;Discover a trendy, friendly and peaceful inn, nestled in a mountainous landscape carved by the Rivière Saint-Maurice. The rooms in this ancestral home are intimate and comfortable. Let yourself be tempted by the aromas of French and Italian cuisine wafting out of the open kitchen, whose full-course menu features wild game specialties.;0
368959192;CHALET STONEHAM DE LA FERME ST-ADOLPHE;CHALET STONEHAM DE LA FERME ST-ADOLPHE;Situé dans la belle région de Stoneham, à 10 minutes de la station de ski alpin et du parc de la Jacques-Cartier, ce chalet vous offre un havre de paix pour vos prochaines vacances. Nature et plein air, confort et tranquillité, tout est au rendez-vous pour un séjour de rêve.;Located in the beautiful Stoneham region, just 10 minutes from the downhill ski resort and Parc national de la Jacques-Cartier, this cottage offers a safe haven for your next vacation. Nature and the great outdoors, comfort and tranquility¿everything for a dream holiday!;0
368959200;SKIEURS 22 - LES CHALETS ALPINS;SKIEURS 22 - LES CHALETS ALPINS;;;0
368959208;CHALET MIMOZA;CHALET MIMOZA;Paisible chalet situé dans un endroit tranquille entre mers et montagnes. Vous serez enchanté par la vue imprenable sur les couchers de soleil et sur le fleuve, ainsi que le sommet du mont Saint-Pierre. Vous pourrez apercevoir des deltaplanes voler dans le ciel et faire une randonnée pédestre sur ce magnifique site.;Tranquil cottage nestled between the sea and the mountains. This stunning region boasts magnificent sunsets and marvellous views of the river and Mont-Saint-Pierre. Watch hang-gliders sail through the air or enjoy an unforgettable hike!;0
368959224;CAP-SUR-LE-FORILLON;CAP-SUR-LE-FORILLON;;;0
368959240;LE MONTAGNARD;LE MONTAGNARD;;;0
368959248;LE PANORAMIQUE;LE PANORAMIQUE;Chalet pouvant accueillir jusqu¿à 13 personnes. Situé au bord du splendide lac Masson. Grâce aux quatre foyers, vous pourrez relaxer tout en profitant d¿une vue incroyable sur le lac et les montagnes. Situé en plein c¿ur du village de Sainte-Marguerite-du-Lac-Masson. Vous pourrez profiter des nombreuses commodités (marina, bistro, épicerie, etc.).;Beautiful cottage accommodating up to 13 people. Located on lovely Lac Masson. Relax in front of one of four fireplaces while enjoying amazing views of the lake and mountains. Located in the heart of the village of Sainte-Marguerite-du-Lac-Masson. Numerous facilities available (marina, bistro, grocery store, etc.).;0
368959272;CONFORT ET PLAGE SUR MER;CONFORT ET PLAGE SUR MER;Hébergement dans une caravane de parc d¿une longueur de 13 mètres comprenant deux extensions. Grandes fenêtres, porte-fenêtre, vaste balcon et terrasse extérieure.;Accommodation in a 42-ft. long park model trailer with two slide-outs, large windows, French door, patio and spacious balcony.;0
368959281;MAISON LESSARD;MAISON LESSARD;Coquette maison située à l'entrée du village d'East Broughton pouvant accommoder huit personnes. Très accessible, stationnement gratuit, garage fermé. À proximité : sentier motoneige, sentier VTT, parc municipal, circuit de course automobile, piste de motocross, piste cyclable, sentier pédestre, etc. Tout équipée : literie, vaisselle, Internet, télé par câble, air conditionné, etc.;"Charming home at the entrance to the village of East Broughton; can accommodate up to eight people. Very accessible, free parking, enclosed garage. Nearby: snowmobile and ATV trails, municipal park, auto racing track, motocross circuit, bike path, hiking trail, etc. Fully equipped: linens, dishes, Internet, cable TV, air conditioning, etc.";0
368959289;LAMPRON HIGHLAND GRILLE;LAMPRON HIGHLAND GRILLE;;;0
368959297;BIENVENUE À LA MAISON JAUNE !;BIENVENUE À LA MAISON JAUNE !;Hébergement situé en pleine nature, à proximité de l¿entrée Saint-Mathieu du parc national de la Mauricie, à moins de deux heures de Montréal et de Québec. Le lac Jackson est un site enchanteur où l¿environnement est minutieusement respecté. Venez relaxer, respirer et revivre! Au plaisir de vous rencontrer et de vous recevoir!;This establishment is located in the heart of nature, near the Saint-Mathieu entrance to La Mauricie National Park, less than two hours from Montréal and Québec City. Lac Jackson is an enchanting site boasting an impeccably preserved environment. Come for a visit and relax, breathe and rejuvenate! A warm welcome awaits you!;0
368959305;LA MAISON MOLSON - BEATTIE;LA MAISON MOLSON - BEATTIE;Maison pouvant accueillir jusqu¿à dix personnes et offrant plusieurs commodités. L¿ambiance y est chaleureuse et agréable pour des séjours en famille ou en petits groupes, durant la saison estivale.;This house can accommodate 8 to 10 guests and boasts many amenities. A welcoming and pleasant atmosphere for family or group stays during the summer.;0
